Time (s),Channel 1 (V),Channel 2 (V)
-1.344908163265305916e-04,3.276116623991863985e+00,3.255471624479279402e+00
-1.344608163265306072e-04,3.276116623991863985e+00,3.255471624479279402e+00
-1.344308163265306227e-04,3.276116623991863985e+00,3.251751807815540296e+00
-1.344008163265306382e-04,3.268614419867894583e+00,3.259191441143015400e+00
-1.343708163265305996e-04,3.279867726053851573e+00,3.255471624479279402e+00
-1.343408163265306151e-04,3.272365521929883059e+00,3.262911257806758059e+00
-1.343108163265306306e-04,3.257361113681938036e+00,3.255471624479286064e+00
-1.342808163265305920e-04,3.257361113681924270e+00,3.259191441143022061e+00
-1.342508163265306075e-04,3.268614419867887921e+00,3.262911257806764720e+00
-1.342208163265306230e-04,3.276116623991857324e+00,3.251751807815546957e+00
-1.341908163265305843e-04,3.253610011619936682e+00,3.251751807815536743e+00
-1.341608163265305999e-04,3.264863317805900333e+00,3.248031991151793640e+00
-1.341308163265306154e-04,3.257361113681930931e+00,3.259191441143011847e+00
-1.341008163265306309e-04,3.268614419867877707e+00,3.251751807815543405e+00
-1.340708163265305923e-04,3.268614419867887921e+00,3.259191441143022061e+00
-1.340408163265306078e-04,3.272365521929876397e+00,3.262911257806764720e+00
-1.340108163265306233e-04,3.264863317805906995e+00,3.251751807815546957e+00
-1.339808163265305847e-04,3.268614419867887921e+00,3.255471624479279402e+00
-1.339508163265306002e-04,3.261112215743912746e+00,3.251751807815536743e+00
-1.339208163265306157e-04,3.272365521929866183e+00,3.262911257806754506e+00
-1.338908163265306313e-04,3.261112215743922960e+00,3.259191441143025614e+00
-1.338608163265305926e-04,3.276116623991863985e+00,3.270350891134250038e+00
-1.338308163265306081e-04,3.272365521929876397e+00,3.255471624479279402e+00
-1.338008163265306237e-04,3.279867726053844912e+00,3.262911257806758059e+00
-1.337708163265305850e-04,3.283618828115839161e+00,3.266631074470507379e+00
-1.337408163265306005e-04,3.279867726053851573e+00,3.281510341125478458e+00
-1.337108163265306160e-04,3.294872134301789046e+00,3.285230157789217564e+00
-1.336808163265306316e-04,3.302374338425772216e+00,3.281510341125482011e+00
-1.336508163265305929e-04,3.302374338425778877e+00,3.285230157789221117e+00
-1.336208163265306084e-04,3.294872134301802813e+00,3.288949974452963776e+00
-1.335908163265306240e-04,3.291121032239818778e+00,3.281510341125485120e+00
-1.335608163265305853e-04,3.291121032239815225e+00,3.281510341125478458e+00
-1.335308163265306008e-04,3.306125440487766465e+00,3.292669791116706435e+00
-1.335008163265306164e-04,3.309876542549751388e+00,3.281510341125488672e+00
-1.334708163265306319e-04,3.298623236363801503e+00,3.288949974452957115e+00
-1.334408163265305932e-04,3.283618828115839161e+00,3.277790524461735799e+00
-1.334108163265306088e-04,3.306125440487766465e+00,3.292669791116706435e+00
-1.333808163265306243e-04,3.302374338425782430e+00,3.285230157789227778e+00
-1.333508163265305856e-04,3.313627644611742529e+00,3.296389607780449538e+00
-1.333208163265306011e-04,3.317378746673730117e+00,3.300109424444192197e+00
-1.332908163265306167e-04,3.313627644611746081e+00,3.296389607780453090e+00
-1.332608163265306322e-04,3.324880950797695967e+00,3.307549057771667300e+00
-1.332308163265305935e-04,3.324880950797706181e+00,3.311268874435420173e+00
-1.332008163265306091e-04,3.324880950797706181e+00,3.303829241107934855e+00
-1.331708163265306246e-04,3.294872134301829902e+00,3.277790524461759336e+00
-1.331408163265305859e-04,3.294872134301802813e+00,3.274070707797992696e+00
-1.331108163265306015e-04,3.291121032239815225e+00,3.281510341125478458e+00
-1.330808163265306170e-04,3.291121032239815225e+00,3.266631074470520701e+00
-1.330508163265306325e-04,3.287369930177831190e+00,3.259191441143028722e+00
-1.330208163265305939e-04,3.283618828115839161e+00,3.274070707797992696e+00
-1.329908163265306094e-04,3.298623236363791289e+00,3.277790524461735799e+00
-1.329608163265306249e-04,3.279867726053868449e+00,3.270350891134256699e+00
-1.329308163265305862e-04,3.283618828115839161e+00,3.266631074470507379e+00
-1.329008163265306018e-04,3.279867726053851573e+00,3.262911257806764720e+00
-1.328708163265306173e-04,3.272365521929883059e+00,3.255471624479286064e+00
-1.328408163265306328e-04,3.283618828115828947e+00,3.262911257806758059e+00
-1.328108163265305942e-04,3.276116623991863985e+00,3.274070707797992696e+00
-1.327808163265306097e-04,3.279867726053851573e+00,3.262911257806764720e+00
-1.327508163265306252e-04,3.276116623991867538e+00,3.259191441143025614e+00
-1.327208163265305866e-04,3.268614419867887921e+00,3.259191441143022061e+00
-1.326908163265306021e-04,3.268614419867887921e+00,3.259191441143022061e+00
-1.326608163265306176e-04,3.276116623991857324e+00,3.259191441143022061e+00
-1.326308163265306332e-04,3.283618828115832500e+00,3.259191441143022061e+00
-1.326008163265305945e-04,3.268614419867887921e+00,3.255471624479279402e+00
-1.325708163265306100e-04,3.261112215743912746e+00,3.262911257806764720e+00
-1.325408163265306256e-04,3.272365521929866183e+00,3.255471624479286064e+00
-1.325108163265305869e-04,3.276116623991863985e+00,3.255471624479279402e+00
-1.324808163265306024e-04,3.261112215743912746e+00,3.259191441143022061e+00
-1.324508163265306179e-04,3.268614419867881260e+00,3.262911257806761167e+00
-1.324208163265306335e-04,3.272365521929872845e+00,3.255471624479286064e+00
-1.323908163265305948e-04,3.276116623991863985e+00,3.255471624479279402e+00
-1.323608163265306103e-04,3.268614419867887921e+00,3.248031991151793640e+00
-1.323308163265306259e-04,3.272365521929872845e+00,3.262911257806751397e+00
-1.323008163265305872e-04,3.268614419867887921e+00,3.259191441143022061e+00
-1.322708163265306027e-04,3.272365521929876397e+00,3.251751807815536743e+00
-1.322408163265306183e-04,3.272365521929876397e+00,3.259191441143015400e+00
-1.322108163265306338e-04,3.268614419867891474e+00,3.248031991151803854e+00
-1.321808163265305951e-04,3.272365521929876397e+00,3.240592357824308323e+00
-1.321508163265306107e-04,3.272365521929876397e+00,3.251751807815536743e+00
-1.321208163265306262e-04,3.261112215743922960e+00,3.244312174488057643e+00
-1.320908163265305875e-04,3.272365521929876397e+00,3.244312174488050982e+00
-1.320608163265306030e-04,3.268614419867887921e+00,3.255471624479279402e+00
-1.320308163265306186e-04,3.276116623991857324e+00,3.259191441143018508e+00
-1.320008163265306341e-04,3.276116623991863985e+00,3.259191441143022061e+00
-1.319708163265305954e-04,3.279867726053851573e+00,3.274070707797992696e+00
-1.319408163265306110e-04,3.283618828115839161e+00,3.270350891134250038e+00
-1.319108163265306265e-04,3.283618828115839161e+00,3.262911257806771381e+00
-1.318808163265305878e-04,3.291121032239815225e+00,3.274070707797992696e+00
-1.318508163265306034e-04,3.287369930177827637e+00,3.274070707797992696e+00
-1.318208163265306189e-04,3.287369930177827637e+00,3.277790524461732247e+00
-1.317908163265306344e-04,3.279867726053858235e+00,3.262911257806778043e+00
-1.317608163265305958e-04,3.279867726053851573e+00,3.259191441143022061e+00
-1.317308163265306113e-04,3.279867726053851573e+00,3.251751807815543405e+00
-1.317008163265306268e-04,3.283618828115835608e+00,3.251751807815536743e+00
-1.316708163265305881e-04,3.279867726053851573e+00,3.259191441143022061e+00
-1.316408163265306037e-04,3.276116623991863985e+00,3.262911257806764720e+00
-1.316108163265306192e-04,3.279867726053848020e+00,3.266631074470503826e+00
-1.315808163265306347e-04,3.283618828115835608e+00,3.277790524461725585e+00
-1.315508163265305961e-04,3.287369930177827637e+00,3.274070707797992696e+00
-1.315208163265306116e-04,3.294872134301796152e+00,3.277790524461732247e+00
-1.314908163265306271e-04,3.291121032239818778e+00,3.281510341125474906e+00
-1.314608163265305885e-04,3.291121032239815225e+00,3.262911257806764720e+00
-1.314308163265306040e-04,3.283618828115839161e+00,3.270350891134250038e+00
-1.314008163265306195e-04,3.287369930177824084e+00,3.270350891134250038e+00
-1.313708163265306351e-04,3.283618828115842714e+00,3.270350891134250038e+00
-1.313408163265305964e-04,3.283618828115839161e+00,3.270350891134250038e+00
-1.313108163265306119e-04,3.272365521929886611e+00,3.259191441143032275e+00
-1.312808163265306275e-04,3.268614419867891474e+00,3.277790524461718924e+00
-1.312508163265305888e-04,3.287369930177827637e+00,3.266631074470507379e+00
-1.312208163265306043e-04,3.291121032239815225e+00,3.281510341125478458e+00
-1.311908163265306198e-04,3.298623236363784628e+00,3.277790524461739352e+00
-1.311608163265306354e-04,3.298623236363791289e+00,3.288949974452953562e+00
-1.311308163265305967e-04,3.283618828115839161e+00,3.270350891134250038e+00
-1.311008163265306122e-04,3.283618828115839161e+00,3.285230157789207794e+00
-1.310708163265306278e-04,3.287369930177824084e+00,3.259191441143045598e+00
-1.310408163265305891e-04,3.283618828115839161e+00,3.277790524461735799e+00
-1.310108163265306046e-04,3.287369930177827637e+00,3.277790524461735799e+00
-1.309808163265306202e-04,3.294872134301796152e+00,3.270350891134256699e+00
-1.309508163265306357e-04,3.279867726053865340e+00,3.266631074470510931e+00
-1.309208163265305970e-04,3.294872134301802813e+00,3.262911257806764720e+00
-1.308908163265306126e-04,3.287369930177834298e+00,3.277790524461722477e+00
-1.308608163265306281e-04,3.291121032239811672e+00,3.277790524461735799e+00
-1.308308163265305894e-04,3.294872134301802813e+00,3.285230157789221117e+00
-1.308008163265306049e-04,3.283618828115839161e+00,3.277790524461735799e+00
-1.307708163265306205e-04,3.283618828115839161e+00,3.274070707797996249e+00
-1.307408163265306360e-04,3.302374338425762001e+00,3.277790524461732247e+00
-1.307108163265305973e-04,3.291121032239815225e+00,3.270350891134250038e+00
-1.306808163265306129e-04,3.287369930177831190e+00,3.274070707797989144e+00
-1.306508163265306284e-04,3.287369930177827637e+00,3.288949974452950453e+00
-1.306208163265305897e-04,3.287369930177827637e+00,3.281510341125478458e+00
-1.305908163265306053e-04,3.283618828115839161e+00,3.270350891134250038e+00
-1.305608163265306208e-04,3.287369930177824084e+00,3.270350891134250038e+00
-1.305308163265306363e-04,3.283618828115842714e+00,3.277790524461729138e+00
-1.305008163265305977e-04,3.291121032239815225e+00,3.281510341125478458e+00
-1.304708163265306132e-04,3.283618828115845822e+00,3.274070707797999358e+00
-1.304408163265306287e-04,3.279867726053855126e+00,3.270350891134253590e+00
-1.304108163265305900e-04,3.294872134301802813e+00,3.270350891134250038e+00
-1.303808163265306056e-04,3.283618828115839161e+00,3.274070707797992696e+00
-1.303508163265306211e-04,3.279867726053855126e+00,3.266631074470514040e+00
-1.303208163265306366e-04,3.283618828115835608e+00,3.266631074470507379e+00
-1.302908163265305980e-04,3.294872134301802813e+00,3.281510341125478458e+00
-1.302608163265306135e-04,3.287369930177834298e+00,3.281510341125478458e+00
-1.302308163265306290e-04,3.279867726053858235e+00,3.274070707797999358e+00
-1.302008163265305904e-04,3.287369930177827637e+00,3.270350891134250038e+00
-1.301708163265306059e-04,3.291121032239815225e+00,3.274070707797992696e+00
-1.301408163265306214e-04,3.279867726053861787e+00,3.277790524461732247e+00
-1.301108163265306370e-04,3.291121032239805011e+00,3.270350891134256699e+00
-1.300808163265305983e-04,3.291121032239815225e+00,3.277790524461735799e+00
-1.300508163265306138e-04,3.279867726053861787e+00,3.277790524461735799e+00
-1.300208163265306294e-04,3.283618828115835608e+00,3.270350891134256699e+00
-1.299908163265305907e-04,3.279867726053851573e+00,3.277790524461735799e+00
-1.299608163265306062e-04,3.276116623991863985e+00,3.274070707797992696e+00
-1.299308163265306217e-04,3.283618828115832500e+00,3.277790524461732247e+00
-1.299008163265306373e-04,3.287369930177824084e+00,3.281510341125474906e+00
-1.298708163265305986e-04,3.287369930177827637e+00,3.277790524461735799e+00
-1.298408163265306141e-04,3.279867726053858235e+00,3.274070707797996249e+00
-1.298108163265306297e-04,3.294872134301789046e+00,3.274070707797992696e+00
-1.297808163265305910e-04,3.302374338425778877e+00,3.281510341125478458e+00
-1.297508163265306065e-04,3.287369930177827637e+00,3.285230157789221117e+00
-1.297208163265306221e-04,3.294872134301796152e+00,3.281510341125482011e+00
-1.296908163265306376e-04,3.291121032239818778e+00,3.307549057771653978e+00
-1.296608163265305989e-04,3.306125440487766465e+00,3.288949974452963776e+00
-1.296308163265306145e-04,3.298623236363797950e+00,3.300109424444181982e+00
-1.296008163265306300e-04,3.298623236363791289e+00,3.292669791116713096e+00
-1.295708163265305913e-04,3.291121032239815225e+00,3.296389607780449538e+00
-1.295408163265306068e-04,3.294872134301802813e+00,3.288949974452963776e+00
-1.295108163265306224e-04,3.306125440487756251e+00,3.296389607780442876e+00
-1.294808163265306379e-04,3.306125440487766465e+00,3.311268874435406850e+00
-1.294508163265305992e-04,3.294872134301802813e+00,3.300109424444192197e+00
-1.294208163265306148e-04,3.317378746673709689e+00,3.292669791116713096e+00
-1.293908163265306303e-04,3.321129848735714152e+00,3.307549057771664192e+00
-1.293608163265305916e-04,3.317378746673730117e+00,3.314988691099163276e+00
-1.293308163265306072e-04,3.324880950797706181e+00,3.311268874435420173e+00
-1.293008163265306227e-04,3.324880950797706181e+00,3.311268874435420173e+00
-1.292708163265305840e-04,3.321129848735717704e+00,3.307549057771677514e+00
-1.292408163265305996e-04,3.279867726053851573e+00,3.266631074470507379e+00
-1.292108163265306151e-04,3.298623236363774414e+00,3.277790524461725585e+00
-1.291808163265306306e-04,3.309876542549744727e+00,3.300109424444171768e+00
-1.291508163265305919e-04,3.294872134301802813e+00,3.292669791116706435e+00
-1.291208163265306075e-04,3.276116623991863985e+00,3.281510341125478458e+00
-1.290908163265306230e-04,3.287369930177817423e+00,3.281510341125478458e+00
-1.290608163265305843e-04,3.287369930177827637e+00,3.277790524461735799e+00
-1.290308163265305999e-04,3.283618828115839161e+00,3.277790524461735799e+00
-1.290008163265306154e-04,3.287369930177824084e+00,3.274070707797996249e+00
-1.289708163265306309e-04,3.287369930177827637e+00,3.285230157789210903e+00
-1.289408163265305923e-04,3.279867726053851573e+00,3.270350891134250038e+00
-1.289108163265306078e-04,3.287369930177827637e+00,3.270350891134250038e+00
-1.288808163265306233e-04,3.291121032239811672e+00,3.266631074470510931e+00
-1.288508163265305847e-04,3.276116623991863985e+00,3.262911257806764720e+00
-1.288208163265306002e-04,3.272365521929876397e+00,3.248031991151793640e+00
-1.287908163265306157e-04,3.287369930177813870e+00,3.259191441143011847e+00
-1.287608163265306313e-04,3.291121032239811672e+00,3.259191441143022061e+00
-1.287308163265305926e-04,3.264863317805900333e+00,3.262911257806764720e+00
-1.287008163265306081e-04,3.272365521929876397e+00,3.251751807815536743e+00
-1.286708163265306236e-04,3.279867726053844912e+00,3.251751807815536743e+00
-1.286408163265305850e-04,3.283618828115839161e+00,3.251751807815536743e+00
-1.286108163265306005e-04,3.272365521929876397e+00,3.251751807815536743e+00
-1.285808163265306160e-04,3.287369930177813870e+00,3.259191441143015400e+00
-1.285508163265306316e-04,3.272365521929890164e+00,3.255471624479282955e+00
-1.285208163265305929e-04,3.279867726053851573e+00,3.274070707797992696e+00
-1.284908163265306084e-04,3.283618828115839161e+00,3.255471624479279402e+00
-1.284608163265306240e-04,3.268614419867901688e+00,3.259191441143018508e+00
-1.284308163265305853e-04,3.268614419867887921e+00,3.262911257806764720e+00
-1.284008163265306008e-04,3.279867726053851573e+00,3.251751807815536743e+00
-1.283708163265306164e-04,3.291121032239805011e+00,3.266631074470494056e+00
-1.283408163265306319e-04,3.279867726053861787e+00,3.262911257806768273e+00
-1.283108163265305932e-04,3.287369930177827637e+00,3.262911257806764720e+00
-1.282808163265306087e-04,3.272365521929876397e+00,3.259191441143022061e+00
-1.282508163265306243e-04,3.279867726053844912e+00,3.259191441143022061e+00
-1.282208163265305856e-04,3.279867726053851573e+00,3.255471624479279402e+00
-1.281908163265306011e-04,3.283618828115839161e+00,3.266631074470507379e+00
-1.281608163265306167e-04,3.276116623991870647e+00,3.255471624479289616e+00
-1.281308163265306322e-04,3.283618828115832500e+00,3.270350891134236715e+00
-1.281008163265305935e-04,3.294872134301802813e+00,3.262911257806764720e+00
-1.280708163265306091e-04,3.302374338425778877e+00,3.262911257806764720e+00
-1.280408163265306246e-04,3.291121032239825439e+00,3.270350891134243376e+00
-1.280108163265305859e-04,3.313627644611742529e+00,3.285230157789221117e+00
